"","station","Species","Individual","DateTimeOriginal","Date","Time","delta.time.secs","delta.time.mins","delta.time.hours","delta.time.days","Directory","FileName","n_images"
"159","J2","experiment_2024","T18",2024-01-29 18:53:02,2024-01-29,"18:53:02",0,0,0,0,"2024/experiment_2024/J2/T18","J2_B_I__00187.JPG",1
"160","J2","experiment_2024","T18",2024-02-07 22:21:52,2024-02-07,"22:21:52",790130,13168.8,219.5,9.1,"2024/experiment_2024/J2/T18","J2_B_I__00297.JPG",1
"161","J2","experiment_2024","T18",2024-02-13 18:39:24,2024-02-13,"18:39:24",505052,8417.5,140.3,5.8,"2024/experiment_2024/J2/T18","J2_B_I__00338.JPG",1
"162","J20","experiment_2024","T21",2024-02-06 21:13:56,2024-02-06,"21:13:56",0,0,0,0,"2024/experiment_2024/J20/T21","J20_B_I__00501.JPG",2
"163","J22","experiment_2024","T23",2024-01-27 20:05:22,2024-01-27,"20:05:22",0,0,0,0,"2024/experiment_2024/J22/T23","J22_A_I__00113.JPG",1
"164","J22","experiment_2024","T23",2024-02-16 19:59:38,2024-02-16,"19:59:38",1727656,28794.3,479.9,20,"2024/experiment_2024/J22/T23","J22_B_I__00280.JPG",1
"165","J27","experiment_2024","T27",2024-01-13 12:56:08,2024-01-13,"12:56:08",0,0,0,0,"2024/experiment_2024/J27/T27","J27_B_I__00032.JPG",7
"166","J27","experiment_2024","T27",2024-01-13 13:12:38,2024-01-13,"13:12:38",990,16.5,0.3,0,"2024/experiment_2024/J27/T27","J27_A_I__00200.JPG",2
"167","J28","experiment_2024","T19",2024-02-10 08:57:16,2024-02-10,"08:57:16",0,0,0,0,"2024/experiment_2024/J28/T19","J28_A_I__00323.JPG",2
"168","J28","experiment_2024","T27",2024-01-16 15:34:08,2024-01-16,"15:34:08",0,0,0,0,"2024/experiment_2024/J28/T27","J28_A_I__00026.JPG",2
"169","J28","experiment_2024","T27",2024-01-27 06:29:42,2024-01-27,"06:29:42",917734,15295.6,254.9,10.6,"2024/experiment_2024/J28/T27","J28_A_I__00258.JPG",1
"170","J28","experiment_2024","T27",2024-02-03 23:38:38,2024-02-03,"23:38:38",666536,11108.9,185.1,7.7,"2024/experiment_2024/J28/T27","J28_A_I__00312.JPG",1
"171","J29","experiment_2024","T19",2024-01-17 03:24:32,2024-01-17,"03:24:32",0,0,0,0,"2024/experiment_2024/J29/T19","J29_A_I__00014.JPG",2
"172","J29","experiment_2024","T19",2024-02-10 05:53:26,2024-02-10,"05:53:26",2082534,34708.9,578.5,24.1,"2024/experiment_2024/J29/T19","J29_A_I__00389.JPG",2
"173","J29","experiment_2024","T19",2024-02-26 18:55:40,2024-02-26,"18:55:40",1429334,23822.2,397,16.5,"2024/experiment_2024/J29/T19","J29_A_I__00441.JPG",2
"174","J29","experiment_2024","T27",2024-01-26 18:58:28,2024-01-26,"18:58:28",0,0,0,0,"2024/experiment_2024/J29/T27","J29_A_I__00208.JPG",2
"175","J29","experiment_2024","T27",2024-02-25 01:06:34,2024-02-25,"01:06:34",2527686,42128.1,702.1,29.3,"2024/experiment_2024/J29/T27","J29_A_I__00437.JPG",2
"176","J29","experiment_2024","T27",2024-03-11 01:04:48,2024-03-11,"01:04:48",1295894,21598.2,360,15,"2024/experiment_2024/J29/T27","J29_A_I__00547.JPG",1
"177","J3","experiment_2024","T18",2024-01-17 16:40:45,2024-01-17,"16:40:45",0,0,0,0,"2024/experiment_2024/J3/T18","J3_B_I__00051.JPG",5
"178","J3","experiment_2024","T18",2024-02-07 21:53:34,2024-02-07,"21:53:34",1833169,30552.8,509.2,21.2,"2024/experiment_2024/J3/T18","J3_A_I__00184.JPG",1
"179","J3","experiment_2024","T19",2024-02-10 00:07:30,2024-02-10,"00:07:30",0,0,0,0,"2024/experiment_2024/J3/T19","J3_B_I__00233.JPG",2
"180","J3","experiment_2024","T21",2024-01-14 02:23:16,2024-01-14,"02:23:16",0,0,0,0,"2024/experiment_2024/J3/T21","J3_A_I__00022.JPG",1
"181","J3","experiment_2024","T21",2024-01-19 01:53:16,2024-01-19,"01:53:16",430200,7170,119.5,5,"2024/experiment_2024/J3/T21","J3_A_I__00053.JPG",1
"182","J3","experiment_2024","T21",2024-02-02 05:26:10,2024-02-02,"05:26:10",1222374,20372.9,339.5,14.1,"2024/experiment_2024/J3/T21","J3_A_I__00119.JPG",1
"183","J3","experiment_2024","T21",2024-02-02 06:01:54,2024-02-02,"06:01:54",2144,35.7,0.6,0,"2024/experiment_2024/J3/T21","J3_A_I__00120.JPG",1
"184","J3","experiment_2024","T21",2024-02-09 16:47:10,2024-02-09,"16:47:10",643516,10725.3,178.8,7.4,"2024/experiment_2024/J3/T21","J3_B_I__00228.JPG",6
"185","J3","experiment_2024","T21",2024-02-09 22:57:54,2024-02-09,"22:57:54",22244,370.7,6.2,0.3,"2024/experiment_2024/J3/T21","J3_A_I__00212.JPG",1
"186","J3","experiment_2024","T21",2024-02-15 03:44:42,2024-02-15,"03:44:42",449208,7486.8,124.8,5.2,"2024/experiment_2024/J3/T21","J3_A_I__00244.JPG",1
"187","J3","experiment_2024","UK8",2024-01-13 05:58:52,2024-01-13,"05:58:52",0,0,0,0,"2024/experiment_2024/J3/UK8","J3_A_I__00014.JPG",1
"188","J3","experiment_2024","UK8",2024-02-02 05:16:18,2024-02-02,"05:16:18",1725446,28757.4,479.3,20,"2024/experiment_2024/J3/UK8","J3_A_I__00118.JPG",1
"189","J31","experiment_2024","T27",2024-01-16 04:23:10,2024-01-16,"04:23:10",0,0,0,0,"2024/experiment_2024/J31/T27","J31_B_I__00022.JPG",2
"190","J33","experiment_2024","T21",2024-02-12 19:54:28,2024-02-12,"19:54:28",0,0,0,0,"2024/experiment_2024/J33/T21","J33_B_I__00606.JPG",1
"191","J34","experiment_2024","T21",2024-01-25 00:19:10,2024-01-25,"00:19:10",0,0,0,0,"2024/experiment_2024/J34/T21","J34_A_I__00014.JPG",2
"192","J34","experiment_2024","T22",2024-02-06 11:06:46,2024-02-06,"11:06:46",0,0,0,0,"2024/experiment_2024/J34/T22","J34_A_I__00029.JPG",5
"193","J37","experiment_2024","T23",2024-02-11 03:29:44,2024-02-11,"03:29:44",0,0,0,0,"2024/experiment_2024/J37/T23","J37_B_I__00414.JPG",1
"194","J37","experiment_2024","T23",2024-02-21 19:03:42,2024-02-21,"19:03:42",920038,15334,255.6,10.7,"2024/experiment_2024/J37/T23","J37_B_I__00599.JPG",1
"195","J44","experiment_2024","T27",2024-02-21 00:09:40,2024-02-21,"00:09:40",0,0,0,0,"2024/experiment_2024/J44/T27","J44_A_I__00467.JPG",1
"196","J44","experiment_2024","T34",2024-02-08 18:15:34,2024-02-08,"18:15:34",0,0,0,0,"2024/experiment_2024/J44/T34","J44_B_I__00942.JPG",1
"197","J45","experiment_2024","T19",2024-01-17 02:25:26,2024-01-17,"02:25:26",0,0,0,0,"2024/experiment_2024/J45/T19","J45_A_I__00013.JPG",2
"198","J45","experiment_2024","T34",2024-01-17 02:26:00,2024-01-17,"02:26:00",0,0,0,0,"2024/experiment_2024/J45/T34","J45_A_I__00014.JPG",2
"199","J49","experiment_2024","T6",2024-01-17 19:12:18,2024-01-17,"19:12:18",0,0,0,0,"2024/experiment_2024/J49/T6","J49_B_I__00014.JPG",1
"200","J49","experiment_2024","T6",2024-02-22 03:40:50,2024-02-22,"03:40:50",3054512,50908.5,848.5,35.4,"2024/experiment_2024/J49/T6","J49_A_I__00072.JPG",1
"201","J5","experiment_2024","T21",2024-01-19 04:14:40,2024-01-19,"04:14:40",0,0,0,0,"2024/experiment_2024/J5/T21","J5_A_I__00010.JPG",2
"202","J5","experiment_2024","T21",2024-01-20 22:41:22,2024-01-20,"22:41:22",152802,2546.7,42.4,1.8,"2024/experiment_2024/J5/T21","J5_A_I__00032.JPG",2
"203","J5","experiment_2024","T21",2024-01-28 23:03:26,2024-01-28,"23:03:26",692524,11542.1,192.4,8,"2024/experiment_2024/J5/T21","J5_A_I__00061.JPG",1
"204","J5","experiment_2024","T21",2024-02-16 18:26:46,2024-02-16,"18:26:46",1625000,27083.3,451.4,18.8,"2024/experiment_2024/J5/T21","J5_A_I__00184.JPG",1
"205","J50","experiment_2024","T6",2024-01-17 20:11:32,2024-01-17,"20:11:32",0,0,0,0,"2024/experiment_2024/J50/T6","J50_A_I__00022.JPG",1
"206","J50","experiment_2024","T7",2024-02-07 16:06:26,2024-02-07,"16:06:26",0,0,0,0,"2024/experiment_2024/J50/T7","J50_A_I__00077.JPG",3
"207","J50","experiment_2024","T7",2024-02-12 15:40:08,2024-02-12,"15:40:08",430422,7173.7,119.6,5,"2024/experiment_2024/J50/T7","J50_A_I__00280.JPG",4
"208","J50","experiment_2024","T7",2024-02-18 09:16:52,2024-02-18,"09:16:52",495404,8256.7,137.6,5.7,"2024/experiment_2024/J50/T7","J50_A_I__00385.JPG",2
"209","J52","experiment_2024","T19",2024-01-22 09:12:34,2024-01-22,"09:12:34",0,0,0,0,"2024/experiment_2024/J52/T19","J52_A_I__00005.JPG",2
"210","J52","experiment_2024","T19",2024-01-22 09:38:20,2024-01-22,"09:38:20",1546,25.8,0.4,0,"2024/experiment_2024/J52/T19","J52_B_I__00023.JPG",5
"211","J52","experiment_2024","T22",2024-01-22 09:15:36,2024-01-22,"09:15:36",0,0,0,0,"2024/experiment_2024/J52/T22","J52_B_I__00015.JPG",3
"212","J52","experiment_2024","T22",2024-01-22 09:20:34,2024-01-22,"09:20:34",298,5,0.1,0,"2024/experiment_2024/J52/T22","J52_B_I__00019.JPG",4
"213","J54","experiment_2024","T22",2024-02-21 18:09:26,2024-02-21,"18:09:26",0,0,0,0,"2024/experiment_2024/J54/T22","J54_B_I__00780.JPG",1
"214","J6","experiment_2024","T19",2024-02-09 21:31:48,2024-02-09,"21:31:48",0,0,0,0,"2024/experiment_2024/J6/T19","J6_B_I__00163.JPG",1
"215","J6","experiment_2024","T23",2024-01-23 18:57:16,2024-01-23,"18:57:16",0,0,0,0,"2024/experiment_2024/J6/T23","J6_B_I__00075.JPG",1
"216","J6","experiment_2024","T23",2024-01-28 02:21:50,2024-01-28,"02:21:50",372274,6204.6,103.4,4.3,"2024/experiment_2024/J6/T23","J6_B_I__00109.JPG",1
"217","J6","experiment_2024","T23",2024-02-16 20:19:48,2024-02-16,"20:19:48",1706278,28438,474,19.8,"2024/experiment_2024/J6/T23","J6_B_I__00189.JPG",2
"218","J60","experiment_2024","T34",2024-01-29 20:13:10,2024-01-29,"20:13:10",0,0,0,0,"2024/experiment_2024/J60/T34","J60_A_I__00188.JPG",1
"219","J67","experiment_2024","T6",2024-01-17 22:42:56,2024-01-17,"22:42:56",0,0,0,0,"2024/experiment_2024/J67/T6","J67_B_I__00016.JPG",2
"220","J67","experiment_2024","T6",2024-01-23 07:46:46,2024-01-23,"07:46:46",464630,7743.8,129.1,5.4,"2024/experiment_2024/J67/T6","J67_B_I__00022.JPG",5
"221","J67","experiment_2024","T6",2024-02-15 19:15:00,2024-02-15,"19:15:00",2028494,33808.2,563.5,23.5,"2024/experiment_2024/J67/T6","J67_A_I__00162.JPG",2
"222","J67","experiment_2024","T6",2024-02-21 16:47:38,2024-02-21,"16:47:38",509558,8492.6,141.5,5.9,"2024/experiment_2024/J67/T6","J67_A_I__00172.JPG",8
"223","J67","experiment_2024","T6",2024-02-21 16:48:52,2024-02-21,"16:48:52",74,1.2,0,0,"2024/experiment_2024/J67/T6","J67_B_I__00080.JPG",2
"224","J67","experiment_2024","T7",2024-02-12 13:41:02,2024-02-12,"13:41:02",0,0,0,0,"2024/experiment_2024/J67/T7","J67_A_I__00151.JPG",6
"225","J68","experiment_2024","T7",2024-01-28 06:03:20,2024-01-28,"06:03:20",0,0,0,0,"2024/experiment_2024/J68/T7","J68_A_I__00551.JPG",1
"226","J7","experiment_2024","T23",2024-02-17 02:58:32,2024-02-17,"02:58:32",0,0,0,0,"2024/experiment_2024/J7/T23","J7_B_I__00236.JPG",1
"227","J71","experiment_2024","T22",2024-02-06 18:13:50,2024-02-06,"18:13:50",0,0,0,0,"2024/experiment_2024/J71/T22","J71_A_I__00038.JPG",2
"228","J8","experiment_2024","T23",2024-01-19 13:55:36,2024-01-19,"13:55:36",0,0,0,0,"2024/experiment_2024/J8/T23","J8_B_I__00012.JPG",3
"229","J80","experiment_2024","T11",2024-02-05 20:30:36,2024-02-05,"20:30:36",0,0,0,0,"2024/experiment_2024/J80/T11","J80_A_I__01942.JPG",2
"230","J80","experiment_2024","T25",2024-02-04 05:15:58,2024-02-04,"05:15:58",0,0,0,0,"2024/experiment_2024/J80/T25","J80_B_I__00224.JPG",1
"231","J80","experiment_2024","T25",2024-03-10 10:32:08,2024-03-10,"10:32:08",3042970,50716.2,845.3,35.2,"2024/experiment_2024/J80/T25","J80_A_I__08294.JPG",2
"232","J80","experiment_2024","T25",2024-03-10 10:34:12,2024-03-10,"10:34:12",124,2.1,0,0,"2024/experiment_2024/J80/T25","J80_B_I__00460.JPG",6
"233","J81","experiment_2024","T7",2024-03-03 06:31:46,2024-03-03,"06:31:46",0,0,0,0,"2024/experiment_2024/J81/T7","J81_A_I__00244.JPG",1
"234","J82","experiment_2024","T6",2024-02-11 18:44:14,2024-02-11,"18:44:14",0,0,0,0,"2024/experiment_2024/J82/T6","J82_B_I__00064.JPG",2
"235","J89","experiment_2024","T22",2024-02-05 12:39:42,2024-02-05,"12:39:42",0,0,0,0,"2024/experiment_2024/J89/T22","J89_A_I__00030.JPG",2
"236","J89","experiment_2024","T22",2024-02-14 07:05:52,2024-02-14,"07:05:52",757570,12626.2,210.4,8.8,"2024/experiment_2024/J89/T22","J89_B_I__00177.JPG",2
"237","J89","experiment_2024","T22",2024-02-21 14:40:26,2024-02-21,"14:40:26",632074,10534.6,175.6,7.3,"2024/experiment_2024/J89/T22","J89_A_I__00218.JPG",3
"238","J90","experiment_2024","T12",2024-02-10 07:07:48,2024-02-10,"07:07:48",0,0,0,0,"2024/experiment_2024/J90/T12","J90_A_I__00791.JPG",1
"239","J90","experiment_2024","T22",2024-02-05 12:54:46,2024-02-05,"12:54:46",0,0,0,0,"2024/experiment_2024/J90/T22","J90_A_I__00077.JPG",2
"240","J90","experiment_2024","T22",2024-02-21 14:09:54,2024-02-21,"14:09:54",1386908,23115.1,385.3,16.1,"2024/experiment_2024/J90/T22","J90_B_I__00306.JPG",4
"241","J90","experiment_2024","T6",2024-01-29 18:45:24,2024-01-29,"18:45:24",0,0,0,0,"2024/experiment_2024/J90/T6","J90_A_I__00004.JPG",2
"242","N118","experiment_2024","T25",2024-03-01 02:22:04,2024-03-01,"02:22:04",0,0,0,0,"2024/experiment_2024/N118/T25","N118_B_I__00023.JPG",2
"243","N118","experiment_2024","T25",2024-03-26 23:13:34,2024-03-26,"23:13:34",2235090,37251.5,620.9,25.9,"2024/experiment_2024/N118/T25","N118_B_I__00062.JPG",1
"244","N118","experiment_2024","T28",2024-03-23 23:28:58,2024-03-23,"23:28:58",0,0,0,0,"2024/experiment_2024/N118/T28","N118_B_I__00061.JPG",1
"245","N122","experiment_2024","T25",2024-03-11 03:03:48,2024-03-11,"03:03:48",0,0,0,0,"2024/experiment_2024/N122/T25","N122_B_I__00193.JPG",1
"246","N122","experiment_2024","T25",2024-03-15 23:14:52,2024-03-15,"23:14:52",418264,6971.1,116.2,4.8,"2024/experiment_2024/N122/T25","N122_B_I__00231.JPG",1
"247","N135","experiment_2024","UK14",2024-03-28 06:48:20,2024-03-28,"06:48:20",0,0,0,0,"2024/experiment_2024/N135/UK14","N135_A_I__00115.JPG",1
"248","N135","experiment_2024","UK3",2024-03-28 06:46:22,2024-03-28,"06:46:22",0,0,0,0,"2024/experiment_2024/N135/UK3","N135_A_I__00114.JPG",1
"249","N139","experiment_2024","T25",2024-03-11 19:46:16,2024-03-11,"19:46:16",0,0,0,0,"2024/experiment_2024/N139/T25","N139_A_I__00169.JPG",2
"250","N139","experiment_2024","T25",2024-03-12 00:12:34,2024-03-12,"00:12:34",15978,266.3,4.4,0.2,"2024/experiment_2024/N139/T25","N139_A_I__00171.JPG",2
"251","N139","experiment_2024","T25",2024-03-13 09:30:08,2024-03-13,"09:30:08",119854,1997.6,33.3,1.4,"2024/experiment_2024/N139/T25","N139_A_I__00179.JPG",8
"252","N139","experiment_2024","T25",2024-03-26 23:59:06,2024-03-26,"23:59:06",1175338,19589,326.5,13.6,"2024/experiment_2024/N139/T25","N139_A_I__00244.JPG",1
"253","N139","experiment_2024","T28",2024-03-24 00:08:26,2024-03-24,"00:08:26",0,0,0,0,"2024/experiment_2024/N139/T28","N139_A_I__00238.JPG",2
"254","N140","experiment_2024","T25",2024-03-01 02:46:46,2024-03-01,"02:46:46",0,0,0,0,"2024/experiment_2024/N140/T25","N140_B_N140_B_I__00050.JPG",2
"255","N140","experiment_2024","T25",2024-03-11 04:57:42,2024-03-11,"04:57:42",871856,14530.9,242.2,10.1,"2024/experiment_2024/N140/T25","N140_B_N140_B_I__00133.JPG",1
"256","N140","experiment_2024","T25",2024-03-16 00:37:16,2024-03-16,"00:37:16",416374,6939.6,115.7,4.8,"2024/experiment_2024/N140/T25","N140_B_N140_B_I__00157.JPG",1
"257","N140","experiment_2024","T25",2024-03-16 01:15:12,2024-03-16,"01:15:12",2276,37.9,0.6,0,"2024/experiment_2024/N140/T25","N140_B_N140_B_I__00158.JPG",1
"258","N141","experiment_2024","T25",2024-03-01 03:36:08,2024-03-01,"03:36:08",0,0,0,0,"2024/experiment_2024/N141/T25","N141_B_I__00032.JPG",1
"259","N141","experiment_2024","T25",2024-03-11 04:05:02,2024-03-11,"04:05:02",865734,14428.9,240.5,10,"2024/experiment_2024/N141/T25","N141_B_I__00075.JPG",2
"260","N141","experiment_2024","T25",2024-03-16 00:00:08,2024-03-16,"00:00:08",417306,6955.1,115.9,4.8,"2024/experiment_2024/N141/T25","N141_A_I__01172.JPG",2
"261","N151","experiment_2024","T26",2024-02-23 09:06:04,2024-02-23,"09:06:04",0,0,0,0,"2024/experiment_2024/N151/T26","N151_B_I__00007.JPG",11
"262","N151","experiment_2024","T28",2024-02-22 16:48:56,2024-02-22,"16:48:56",0,0,0,0,"2024/experiment_2024/N151/T28","N151_B_I__00002.JPG",4
"263","N152","experiment_2024","T24",2024-02-27 01:30:18,2024-02-27,"01:30:18",0,0,0,0,"2024/experiment_2024/N152/T24","N152_A_I__00060.JPG",1
"264","N152","experiment_2024","T24",2024-03-25 06:14:28,2024-03-25,"06:14:28",2349850,39164.2,652.7,27.2,"2024/experiment_2024/N152/T24","N152_A_I__00531.JPG",2
"265","N152","experiment_2024","T24",2024-03-25 20:01:50,2024-03-25,"20:01:50",49642,827.4,13.8,0.6,"2024/experiment_2024/N152/T24","N152_A_I__00633.JPG",1
"266","N152","experiment_2024","T24",2024-03-26 12:43:00,2024-03-26,"12:43:00",60070,1001.2,16.7,0.7,"2024/experiment_2024/N152/T24","N152_B_I__00581.JPG",2
"267","N152","experiment_2024","T26",2024-02-25 21:02:26,2024-02-25,"21:02:26",0,0,0,0,"2024/experiment_2024/N152/T26","N152_A_I__00048.JPG",1
"268","N152","experiment_2024","T28",2024-02-28 00:01:48,2024-02-28,"00:01:48",0,0,0,0,"2024/experiment_2024/N152/T28","N152_A_I__00070.JPG",1
"269","N152","experiment_2024","T28",2024-03-03 03:01:18,2024-03-03,"03:01:18",356370,5939.5,99,4.1,"2024/experiment_2024/N152/T28","N152_A_I__00134.JPG",1
"270","N152","experiment_2024","T28",2024-03-17 20:19:34,2024-03-17,"20:19:34",1271896,21198.3,353.3,14.7,"2024/experiment_2024/N152/T28","N152_A_I__00456.JPG",1
"271","N152","experiment_2024","T28",2024-03-19 02:48:00,2024-03-19,"02:48:00",109706,1828.4,30.5,1.3,"2024/experiment_2024/N152/T28","N152_B_I__00489.JPG",1
"272","N152","experiment_2024","T34",2024-02-28 00:02:32,2024-02-28,"00:02:32",0,0,0,0,"2024/experiment_2024/N152/T34","N152_A_I__00071.JPG",1
"273","N152","experiment_2024","T34",2024-02-28 00:10:26,2024-02-28,"00:10:26",474,7.9,0.1,0,"2024/experiment_2024/N152/T34","N152_A_I__00072.JPG",1
"274","N152","experiment_2024","T34",2024-02-29 05:30:36,2024-02-29,"05:30:36",105610,1760.2,29.3,1.2,"2024/experiment_2024/N152/T34","N152_B_I__00089.JPG",1
"275","N152","experiment_2024","UK10",2024-02-28 16:34:30,2024-02-28,"16:34:30",0,0,0,0,"2024/experiment_2024/N152/UK10","N152_A_I__00087.JPG",1
"276","N152","experiment_2024","UK10",2024-02-28 16:36:42,2024-02-28,"16:36:42",132,2.2,0,0,"2024/experiment_2024/N152/UK10","N152_A_I__00090.JPG",1
"277","N152","experiment_2024","UK10",2024-02-29 22:03:44,2024-02-29,"22:03:44",106022,1767,29.4,1.2,"2024/experiment_2024/N152/UK10","N152_B_I__00110.JPG",1
"278","N152","experiment_2024","UK3",2024-02-28 16:35:20,2024-02-28,"16:35:20",0,0,0,0,"2024/experiment_2024/N152/UK3","N152_A_I__00088.JPG",2
"279","N152","experiment_2024","UK3",2024-02-29 22:04:06,2024-02-29,"22:04:06",106126,1768.8,29.5,1.2,"2024/experiment_2024/N152/UK3","N152_B_I__00111.JPG",1
"280","N153","experiment_2024","T28",2024-03-05 01:49:52,2024-03-05,"01:49:52",0,0,0,0,"2024/experiment_2024/N153/T28","N153_B_I__00072.JPG",2
"281","N153","experiment_2024","T37",2024-03-11 18:25:42,2024-03-11,"18:25:42",0,0,0,0,"2024/experiment_2024/N153/T37","N153_A_I__00186.JPG",4
"282","N154","experiment_2024","T24",2024-03-02 14:03:16,2024-03-02,"14:03:16",0,0,0,0,"2024/experiment_2024/N154/T24","N154_B_I__00065.JPG",4
"283","N154","experiment_2024","T28",2024-03-24 00:48:06,2024-03-24,"00:48:06",0,0,0,0,"2024/experiment_2024/N154/T28","N154_B_I__00255.JPG",2
"284","N154","experiment_2024","T37",2024-03-11 16:11:04,2024-03-11,"16:11:04",0,0,0,0,"2024/experiment_2024/N154/T37","N154_B_I__00146.JPG",4
"285","N154","experiment_2024","T37",2024-03-20 18:57:12,2024-03-20,"18:57:12",787568,13126.1,218.8,9.1,"2024/experiment_2024/N154/T37","N154_B_I__00222.JPG",4
"286","N154","experiment_2024","T37",2024-03-24 05:12:22,2024-03-24,"05:12:22",296110,4935.2,82.3,3.4,"2024/experiment_2024/N154/T37","N154_B_I__00256.JPG",2
"287","N165","experiment_2024","T28",2024-03-05 22:47:30,2024-03-05,"22:47:30",0,0,0,0,"2024/experiment_2024/N165/T28","N165_A_I__00038.JPG",2
"288","N166","experiment_2024","T26",2024-03-06 18:47:40,2024-03-06,"18:47:40",0,0,0,0,"2024/experiment_2024/N166/T26","N166_A_I__00050.JPG",1
"289","N166","experiment_2024","T26",2024-03-16 13:49:02,2024-03-16,"13:49:02",846082,14101.4,235,9.8,"2024/experiment_2024/N166/T26","N166_A_I__00055.JPG",3
"290","N166","experiment_2024","T26",2024-03-16 18:16:16,2024-03-16,"18:16:16",16034,267.2,4.5,0.2,"2024/experiment_2024/N166/T26","N166_B_I__00063.JPG",3
"291","N166","experiment_2024","T28",2024-02-28 07:36:52,2024-02-28,"07:36:52",0,0,0,0,"2024/experiment_2024/N166/T28","N166_A_I__00036.JPG",4
"292","N166","experiment_2024","T28",2024-02-28 18:40:22,2024-02-28,"18:40:22",39810,663.5,11.1,0.5,"2024/experiment_2024/N166/T28","N166_A_I__00045.JPG",1
"293","N166","experiment_2024","T28",2024-03-10 04:28:00,2024-03-10,"04:28:00",899258,14987.6,249.8,10.4,"2024/experiment_2024/N166/T28","N166_A_I__00052.JPG",1
"294","N166","experiment_2024","T28",2024-03-10 07:39:00,2024-03-10,"07:39:00",11460,191,3.2,0.1,"2024/experiment_2024/N166/T28","N166_B_I__00060.JPG",1
"295","N166","experiment_2024","T28",2024-03-19 06:00:06,2024-03-19,"06:00:06",771666,12861.1,214.4,8.9,"2024/experiment_2024/N166/T28","N166_A_I__00074.JPG",2
"296","N166","experiment_2024","T28",2024-03-19 10:27:34,2024-03-19,"10:27:34",16048,267.5,4.5,0.2,"2024/experiment_2024/N166/T28","N166_B_I__00081.JPG",2
"297","N166","experiment_2024","T28",2024-04-03 03:37:24,2024-04-03,"03:37:24",1271390,21189.8,353.2,14.7,"2024/experiment_2024/N166/T28","N166_A_I__00111.JPG",4
"298","N166","experiment_2024","T28",2024-04-03 08:04:54,2024-04-03,"08:04:54",16050,267.5,4.5,0.2,"2024/experiment_2024/N166/T28","N166_B_I__00113.JPG",2
"299","N166","experiment_2024","T34",2024-02-28 04:00:52,2024-02-28,"04:00:52",0,0,0,0,"2024/experiment_2024/N166/T34","N166_B_I__00038.JPG",2
"300","N166","experiment_2024","T34",2024-02-28 07:38:06,2024-02-28,"07:38:06",13034,217.2,3.6,0.1,"2024/experiment_2024/N166/T34","N166_A_I__00041.JPG",3
"301","N166","experiment_2024","T34",2024-02-28 18:42:16,2024-02-28,"18:42:16",39850,664.2,11.1,0.5,"2024/experiment_2024/N166/T34","N166_B_I__00052.JPG",2
"302","N167","experiment_2024","T26",2024-02-28 00:05:34,2024-02-28,"00:05:34",0,0,0,0,"2024/experiment_2024/N167/T26","N167_A_I__00025.JPG",1
"303","N167","experiment_2024","T26",2024-02-28 03:00:14,2024-02-28,"03:00:14",10480,174.7,2.9,0.1,"2024/experiment_2024/N167/T26","N167_B_I__00023.JPG",2
"304","N167","experiment_2024","T26",2024-03-14 08:10:12,2024-03-14,"08:10:12",1314598,21910,365.2,15.2,"2024/experiment_2024/N167/T26","N167_B_I__00094.JPG",4
"305","N167","experiment_2024","T28",2024-02-28 03:31:26,2024-02-28,"03:31:26",0,0,0,0,"2024/experiment_2024/N167/T28","N167_B_I__00024.JPG",2
"306","N167","experiment_2024","T28",2024-03-03 05:33:28,2024-03-03,"05:33:28",352922,5882,98,4.1,"2024/experiment_2024/N167/T28","N167_B_I__00038.JPG",2
"307","N167","experiment_2024","T28",2024-03-04 23:42:40,2024-03-04,"23:42:40",151752,2529.2,42.2,1.8,"2024/experiment_2024/N167/T28","N167_A_I__00046.JPG",2
"308","N167","experiment_2024","T28",2024-03-05 02:41:50,2024-03-05,"02:41:50",10750,179.2,3,0.1,"2024/experiment_2024/N167/T28","N167_B_I__00067.JPG",2
"309","N167","experiment_2024","T28",2024-03-10 02:48:00,2024-03-10,"02:48:00",432370,7206.2,120.1,5,"2024/experiment_2024/N167/T28","N167_B_I__00081.JPG",2
"310","N167","experiment_2024","T28",2024-03-21 09:54:00,2024-03-21,"09:54:00",975960,16266,271.1,11.3,"2024/experiment_2024/N167/T28","N167_A_I__00088.JPG",4
"311","N167","experiment_2024","T28",2024-04-03 06:14:40,2024-04-03,"06:14:40",1110040,18500.7,308.3,12.8,"2024/experiment_2024/N167/T28","N167_B_I__00148.JPG",3
"312","N167","experiment_2024","T34",2024-02-28 03:41:08,2024-02-28,"03:41:08",0,0,0,0,"2024/experiment_2024/N167/T34","N167_A_I__00028.JPG",1
"313","N168","experiment_2024","T28",2024-03-25 09:26:58,2024-03-25,"09:26:58",0,0,0,0,"2024/experiment_2024/N168/T28","N168_A_I__00036.JPG",2
"314","N168","experiment_2024","T37",2024-02-28 00:55:44,2024-02-28,"00:55:44",0,0,0,0,"2024/experiment_2024/N168/T37","N168_B_I__00014.JPG",2
"315","N168","experiment_2024","T37",2024-03-24 04:39:52,2024-03-24,"04:39:52",2173448,36224.1,603.7,25.2,"2024/experiment_2024/N168/T37","N168_A_I__00029.JPG",1
"316","S110","experiment_2024","T12",2024-03-06 17:24:47,2024-03-06,"17:24:47",0,0,0,0,"2024/experiment_2024/S110/T12","S110_A_I__00009.JPG",5
